orderID,year,offence_type,offence_group,gender,source,target,value
1,2015,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,677
1,2020,Adults,02 Sexual offences,2 Female,All offenders,7-10 previous convictions/cautions,2
1,2016,Adults,01 Violence against the person,2 Female,All offenders,7-10 previous convictions/cautions,352
1,2016,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,96
1,2011,Juveniles,06 Drug offences,2 Female,All offenders,7-10 previous convictions/cautions,15
1,2015,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,7-10 previous convictions/cautions,3
1,2014,Juveniles,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,20
1,2018,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,7-10 previous convictions/cautions,297
1,2019,Juveniles,12 Summary motoring offences,1 Male,All offenders,7-10 previous convictions/cautions,15
1,2018,Juveniles,03 Robbery,1 Male,All offenders,7-10 previous convictions/cautions,74
1,2010,Juveniles,04 Theft Offences,1 Male,All offenders,7-10 previous convictions/cautions,2045
1,2014,Juveniles,01 Violence against the person,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2018,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2016,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2019,Juveniles,04 Theft Offences,1 Male,All offenders,7-10 previous convictions/cautions,219
1,2014,Adults,05 Criminal damage and arson,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2018,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,5176
1,2016,Adults,05 Criminal damage and arson,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2020,Adults,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,174
1,2011,Adults,06 Drug offences,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2014,Juveniles,01 Violence against the person,1 Male,All offenders,7-10 previous convictions/cautions,92
1,2016,Adults,07 Possession of weapons,1 Male,All offenders,7-10 previous convictions/cautions,1309
1,2014,Adults,07 Possession of weapons,1 Male,All offenders,7-10 previous convictions/cautions,1109
1,2012,Adults,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,761
1,2018,Adults,08 Public order offences,1 Male,All offenders,7-10 previous convictions/cautions,1776
1,2013,Adults,03 Robbery,1 Male,All offenders,7-10 previous convictions/cautions,625
1,2015,Adults,02 Sexual offences,1 Male,All offenders,7-10 previous convictions/cautions,528
1,2014,Adults,10 Fraud offences,2 Female,All offenders,7-10 previous convictions/cautions,111
1,2015,Adults,01 Violence against the person,3 Unknown,All offenders,7-10 previous convictions/cautions,3
1,2010,Adults,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,307
1,2018,Adults,01 Violence against the person,2 Female,All offenders,7-10 previous convictions/cautions,303
1,2017,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2018,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,77
1,2018,Adults,12 Summary motoring offences,1 Male,All offenders,7-10 previous convictions/cautions,5278
1,2018,Juveniles,03 Robbery,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2011,Juveniles,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,138
1,2011,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,10897
1,2010,Juveniles,01 Violence against the person,2 Female,All offenders,7-10 previous convictions/cautions,45
1,2014,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,7-10 previous convictions/cautions,407
1,2018,Adults,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,1833
1,2015,Juveniles,07 Possession of weapons,2 Female,All offenders,7-10 previous convictions/cautions,7
1,2010,Adults,10 Fraud offences,2 Female,All offenders,7-10 previous convictions/cautions,181
1,2011,Adults,10 Fraud offences,2 Female,All offenders,7-10 previous convictions/cautions,172
1,2019,Adults,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,1440
1,2014,Juveniles,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,94
1,2014,Juveniles,07 Possession of weapons,2 Female,All offenders,7-10 previous convictions/cautions,3
1,2012,Adults,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,163
1,2015,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2020,Adults,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,1008
1,2019,Adults,07 Possession of weapons,2 Female,All offenders,7-10 previous convictions/cautions,105
1,2020,Adults,07 Possession of weapons,2 Female,All offenders,7-10 previous convictions/cautions,84
1,2015,Juveniles,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,65
1,2019,Juveniles,08 Public order offences,1 Male,All offenders,7-10 previous convictions/cautions,99
1,2013,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,7-10 previous convictions/cautions,430
1,2020,Juveniles,08 Public order offences,1 Male,All offenders,7-10 previous convictions/cautions,62
1,2010,Juveniles,02 Sexual offences,2 Female,All offenders,7-10 previous convictions/cautions,1
1,2012,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,3511
1,2017,Adults,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,255
1,2015,Juveniles,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,9
1,2011,Juveniles,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,1
1,2014,Juveniles,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,5
1,2014,Adults,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,183
1,2012,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,7-10 previous convictions/cautions,464
1,2012,Juveniles,07 Possession of weapons,1 Male,All offenders,7-10 previous convictions/cautions,94
1,2017,Juveniles,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,32
1,2011,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,3910
1,2011,Juveniles,01 Violence against the person,1 Male,All offenders,7-10 previous convictions/cautions,233
1,2014,Adults,20 Unknown,2 Female,All offenders,7-10 previous convictions/cautions,3
1,2011,Juveniles,02 Sexual offences,1 Male,All offenders,7-10 previous convictions/cautions,21
1,2011,Adults,05 Criminal damage and arson,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2013,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,3271
1,2015,Adults,20 Unknown,2 Female,All offenders,7-10 previous convictions/cautions,1
1,2012,Juveniles,07 Possession of weapons,2 Female,All offenders,7-10 previous convictions/cautions,11
1,2016,Juveniles,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,39
1,2015,Adults,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,183
1,2013,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,10217
1,2011,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,7-10 previous convictions/cautions,537
1,2016,Juveniles,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,4
1,2019,Adults,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,160
1,2016,Adults,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,285
1,2017,Adults,05 Criminal damage and arson,2 Female,All offenders,7-10 previous convictions/cautions,40
1,2013,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,997
1,2020,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,43
1,2013,Adults,03 Robbery,2 Female,All offenders,7-10 previous convictions/cautions,24
1,2017,Juveniles,08 Public order offences,1 Male,All offenders,7-10 previous convictions/cautions,99
1,2016,Adults,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,379
1,2011,Juveniles,03 Robbery,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2017,Juveniles,01 Violence against the person,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,146
1,2012,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,7-10 previous convictions/cautions,10
1,2010,Juveniles,02 Sexual offences,1 Male,All offenders,7-10 previous convictions/cautions,23
1,2013,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,187
1,2017,Juveniles,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,6
1,2019,Juveniles,01 Violence against the person,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2015,Adults,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,288
1,2019,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,7-10 previous convictions/cautions,4
1,2020,Adults,04 Theft Offences,2 Female,All offenders,7-10 previous convictions/cautions,802
1,2012,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,7-10 previous convictions/cautions,246
1,2020,Adults,04 Theft Offences,1 Male,All offenders,7-10 previous convictions/cautions,2450
1,2010,Juveniles,06 Drug offences,2 Female,All offenders,7-10 previous convictions/cautions,32
1,2019,Adults,05 Criminal damage and arson,2 Female,All offenders,7-10 previous convictions/cautions,25
1,2012,Adults,10 Fraud offences,2 Female,All offenders,7-10 previous convictions/cautions,146
1,2011,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2014,Adults,06 Drug offences,2 Female,All offenders,7-10 previous convictions/cautions,647
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2016,Juveniles,06 Drug offences,3 Unknown,All offenders,7-10 previous convictions/cautions,3
1,2013,Adults,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,170
1,2016,Adults,12 Summary motoring offences,1 Male,All offenders,7-10 previous convictions/cautions,5562
1,2014,Adults,10 Fraud offences,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2014,Adults,12 Summary motoring offences,1 Male,All offenders,7-10 previous convictions/cautions,4214
1,2015,Juveniles,06 Drug offences,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2018,Adults,03 Robbery,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2016,Adults,20 Unknown,2 Female,All offenders,7-10 previous convictions/cautions,1
1,2012,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,1296
1,2020,Juveniles,03 Robbery,1 Male,All offenders,7-10 previous convictions/cautions,68
1,2011,Adults,07 Possession of weapons,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2019,Adults,08 Public order offences,3 Unknown,All offenders,7-10 previous convictions/cautions,3
1,2012,Juveniles,03 Robbery,3 Unknown,All offenders,7-10 previous convictions/cautions,1
1,2019,Adults,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,9417
1,2010,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,4281
1,2015,Adults,06 Drug offences,2 Female,All offenders,7-10 previous convictions/cautions,575
1,2010,Juveniles,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,1
1,2010,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,2051
1,2018,Adults,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,11622
1,2010,Adults,10 Fraud offences,1 Male,All offenders,7-10 previous convictions/cautions,708
1,2020,Juveniles,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,6
1,2014,Juveniles,07 Possession of weapons,1 Male,All offenders,7-10 previous convictions/cautions,64
1,2016,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,6826
1,2017,Adults,08 Public order offences,3 Unknown,All offenders,7-10 previous convictions/cautions,3
1,2020,Adults,01 Violence against the person,2 Female,All offenders,7-10 previous convictions/cautions,705
1,2012,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,10687
1,2019,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,7-10 previous convictions/cautions,2
1,2018,Adults,05 Criminal damage and arson,1 Male,All offenders,7-10 previous convictions/cautions,200
1,2017,Adults,11 Summary offences excluding motoring,1 Male,All offenders,7-10 previous convictions/cautions,13301
1,2013,Juveniles,07 Possession of weapons,1 Male,All offenders,7-10 previous convictions/cautions,69
1,2014,Adults,12 Summary motoring offences,2 Female,All offenders,7-10 previous convictions/cautions,285
1,2019,Adults,04 Theft Offences,1 Male,All offenders,7-10 previous convictions/cautions,3574
1,2015,Adults,06 Drug offences,1 Male,All offenders,7-10 previous convictions/cautions,7841
1,2019,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,7-10 previous convictions/cautions,58
1,2018,Juveniles,08 Public order offences,2 Female,All offenders,7-10 previous convictions/cautions,19
1,2014,Juveniles,04 Theft Offences,1 Male,All offenders,7-10 previous convictions/cautions,786
